"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"MYRX","Myrexis, Inc","2.5","66830000","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/myrx",
"MYGN","Myriad Genetics, Inc.","25.47","2161537020","n/a","1995","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/mygn",
"NABI","Nabi Biopharmaceuticals","1.6","68604800","n/a","2010","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/nabi",
"NANO","Nanometrics Incorporated","15","345975000","n/a","1984","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/nano",
"NSPH","Nanosphere, Inc.","3.23","181170700","n/a","2007","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nsph",
"NSSC","NAPCO Security Technologies, Inc.","2.98","56906080","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/nssc",
"NASB","NASB Financial Inc.","19.355","152285140","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nasb",
"QQQX","NASDAQ Premium Income and Growth Fund Inc.","16.02","295488900","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/qqqx",
"NAFC","Nash-Finch Company","18.93","231343530","n/a","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/nafc",
"NATH","Nathan&#39;s Famous, Inc.","31.51","137036990","n/a","1993","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/nath",
"NAUH","National American University Holdings, Inc.","4.17","112235550","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/nauh",
"NKSH","National Bankshares, Inc.","29.18","202509200","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nksh",
"FIZZ","National Beverage Corp.","14.25","659461500","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/fizz",
"NCMI","National CineMedia, Inc.","14.13","792254970","n/a","2007","Consumer Services","Advertising","http://www.nasdaq.com/symbol/ncmi",
"NATI","National Instruments Corporation","26.02","3149512840","n/a","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nati",
"NATL","National Interstate Corporation","23.35","454741250","n/a","2005","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/natl",
"NPBC","National Penn Bancshares, Inc.","8.76","1334699880","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/npbc",
"NPBCO","National Penn Bancshares, Inc.","25.65","64894500","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/npbco",
"NRCI","National Research Corporation","51.03","346085460","n/a","1997","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/nrci",
"NSEC","National Security Group, Inc.","8.26","20377420","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/nsec",
"NTSC","National Technical Systems, Inc.","6.31","71448130","n/a","n/a","Health Care","Precision Instruments","http://www.nasdaq.com/symbol/ntsc",
"NWLI","National Western Life Insurance Company","138.62","476159700","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/nwli",
"NAII","Natural Alternatives International, Inc.","6.45","44950050","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/naii",
"NATR","Nature&#39;s Sunshine Products, Inc.","14.11","220144220","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/natr",
"BABY","Natus Medical Incorporated","11.95","351222450","n/a","2001","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/baby",
"NVSL","Naugatuck Valley Financial Corporation","7.3","51114600","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nvsl",
"NMAR","Nautilus Marine Acquisition Corp.","9.89","59340000","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/nmar",
"NMARW","Nautilus Marine Acquisition Corp.","0.22","1739760","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/nmarw",
"NAVR","Navarre Corporation","1.23","45699420","n/a","1993","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/navr",
"NBTF","NB&T FINANCIAL GROUP INC","18.5","63362500","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/nbtf",
"NBTB","NBT Bancorp Inc.","20.86","693261240","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nbtb",
"NCIT","NCI, Inc.","7.5","66712500","n/a","2005","Technology","EDP Services","http://www.nasdaq.com/symbol/ncit",
"NKTR","Nektar Therapeutics","8.15","934079650","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nktr",
"NEOG","Neogen Corporation","38.77","913188580","n/a","1989","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/neog",
"NEON","Neonode Inc.","3.85","126919100","n/a","1997","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/neon",
"NEPT","Neptune Technologies & Bioresources Inc","4.62","229563180","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nept",
"UEPS","Net 1 UEPS Technologies, Inc.","8.64","393569280","n/a","2005","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ueps",
"NETC","NET Servicos de Comunicacao S.A.","13.08","15351760.56","1173682","1994","Consumer Services","Television Services","http://www.nasdaq.com/symbol/netc",
"NTAP","NetApp, Inc.","31.42","11405145800","n/a","1995","Technology","Electronic Components","http://www.nasdaq.com/symbol/ntap",
"NTES","NetEase, Inc.","56.03","4223184713.02","75373634","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ntes",
"NFLX","Netflix, Inc.","61.76","3428668160","n/a","2002","Consumer Services","Consumer Electronics/Video Chains","http://www.nasdaq.com/symbol/nflx",
"NTGR","NETGEAR, Inc.","36.3","1378637700","n/a","2003","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ntgr",
"NLST","Netlist, Inc.","1.9","53832700","n/a","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/nlst",
"NTCT","NetScout Systems, Inc.","23.55","985049400","n/a","1999","Technology","EDP Services","http://www.nasdaq.com/symbol/ntct",
"NTWK","NetSol Technologies Inc.","4.7","35141900","n/a","1994","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ntwk",
"NTSP","NetSpend Holdings, Inc.","9.34","714117720","n/a","2010","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ntsp",
"NEI","Network Engines, Inc","1.43","60962330","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nei",
"NWK","Network Equipment Technologies, Inc.","1.34","40986580","n/a","1987","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/nwk",
"NBIX","Neurocrine Biosciences, Inc.","7.24","480062680","n/a","1996","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/nbix",
"NURO","NeuroMetrix, Inc.","0.7049","9012851.4","n/a","2004","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nuro",
"IQNT","Neutral Tandem, Inc.","11.99","381018220","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/iqnt",
"NCBC","New Century Bancorp, Inc. (NC)","5.13","35468820","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ncbc",
"NEBS","New England Bancshares, Inc.","13.1","76084800","n/a","1977","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nebs",
"NOOF","New Frontier Media, Inc.","1.551","25110690","n/a","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/noof",
"NHTB","New Hampshire Thrift Bancshares, Inc.","13","75855000","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nhtb",
"HAVNP","New York Community Bancorp, Inc.","10.96","24112000","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/havnp",
"NYMT","New York Mortgage Trust, Inc.","6.91","155779040","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nymt",
"NBBC","NewBridge Bancorp","3.95","61841200","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nbbc",
"NEWL","NewLead Holdings Ltd.","0.9445","18823885","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/newl",
"NLNK","NewLink Genetics Corporation","12.81","264808320","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nlnk",
"NFSB","Newport Bancorp, Inc.","14","49084000","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nfsb",
"NEWP","Newport Corporation","12.13","463487300","n/a","n/a","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/newp",
"NWS","News Corporation","23.48","18749273080","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/nws",
"NWSA","News Corporation","23.3","37817461100","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/nwsa",
"NEWS","NewStar Financial, Inc.","11.88","585149400","n/a","2006","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/news",
"NEWT","Newtek Business Services Inc.","1.82","65461760","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/newt",
"NXST","Nexstar Broadcasting Group, Inc.","8.6","132861400","n/a","2003","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/nxst",
"NEXS","Nexxus Lighting, Inc.","0.1924","3165557.2","n/a","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/nexs",
"NFEC","NF Energy Saving Corporation","0.81","4314870","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/nfec",
"NGPC","NGP Capital Resources Company","7.36","159182080","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/ngpc",
"EGOV","NIC Inc.","13.95","899189100","n/a","1999","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/egov",
"NICE","NICE-Systems Limited","31.58","1277192213.76","40443072","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/nice",
"NICK","Nicholas Financial, Inc.","13.34","161213900","n/a","1995","Finance","Finance Companies","http://www.nasdaq.com/symbol/nick",
"NIHD","NII Holdings, Inc.","6.93","1190262150","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/nihd",
"NINE","Ninetowns Internet Technology Group Company Limited","1.11","34385917.44","30978304","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nine",
"NNBR","NN, Inc.","8.43","143512320","n/a","1994","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/nnbr",
"NOBH","Nobility Homes, Inc.","5.5","22313500","n/a","1971","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/nobh",
"NDSN","Nordson Corporation","54.41","3499270330","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ndsn",
"NSYS","Nortech Systems Incorporated","3.3","9051900","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/nsys",
"NTK","Nortek Inc.","50.67","766738440","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/ntk",
"NOVB","North Valley Bancorp","13.91","95060940","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/novb",
"NBN","Northeast Bancorp","8.72","81157040","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nbn",
"NECB","Northeast Community Bancorp, Inc.","5.1305","64875172.5","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/necb",
"NTIC","Northern Technologies International Corporation","9.85","43359700","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/ntic",
"NTRS","Northern Trust Corporation","46.33","11172479500","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ntrs",
"NFBK","Northfield Bancorp, Inc.","14.99","605296200","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nfbk",
"NRIM","Northrim BanCorp Inc","21.12","136625280","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/nrim",
"NWBI","Northwest Bancshares, Inc.","11.68","1139991360","n/a","2009","Finance","Major Banks","http://www.nasdaq.com/symbol/nwbi",
"NWPX","Northwest Pipe Company","24.73","231794290","n/a","1995","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/nwpx",
"NWFL","Norwood Financial Corp.","27.8","91017200","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/nwfl",
"NVMI","Nova Measuring Instruments Ltd.","7.73","205223770","n/a","2000","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/nvmi",
"NVDQ","Novadaq Technologies Inc","7.73","308450190","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/nvdq",
"NVTL","Novatel Wireless, Inc.","2.15","69668600","n/a","2000","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/nvtl",
"NVAX","Novavax, Inc.","1.97","240637470","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/nvax",
"NVGN","Novogen Limited","2.06","3947858.16","1916436","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nvgn",
"NPSP","NPS Pharmaceuticals, Inc.","7.53","648739620","n/a","1994","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/npsp",
"NTLS","NTELOS Holdings Corp.","16.98","359908080","n/a","2006","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ntls",
"NUAN","Nuance Communications, Inc.","23.55","7221442650","n/a","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nuan",
"NMRX","Numerex Corp.","9.87","152215140","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/nmrx",
"PATH","NuPathe Inc.","3.62","53391380","n/a","1997","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/path",
"NUTR","Nutraceutical International Corporation","14.54","143277160","n/a","1998","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/nutr",
"NTRI","NutriSystem Inc","10.41","295841790","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/ntri",
"NUVA","NuVasive, Inc.","20.36","879083720","n/a","2004","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nuva",
"NVEC","NVE Corporation","53.34","257365500","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/nvec",
"NVDA","NVIDIA Corporation","14.59","9028350360","n/a","1999","Technology","Semiconductors","http://www.nasdaq.com/symbol/nvda",
"NXPI","NXP Semiconductors N.V.","24.54","6177994080","n/a","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/nxpi",
"NXTM","NxStage Medical, Inc.","13.47","756865830","n/a","2005","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/nxtm",
"NYMX","Nymox Pharmaceutical Corporation","6","197976000","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/nymx",
"OIIM","O2Micro International Limited","3.92","130181208.64","33209492","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/oiim",
"BKOR","Oak Ridge Financial Services, Inc.","3.84","6877440","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bkor",
"OVLY","Oak Valley Bancorp (CA)","7.08","55797480","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ovly",
"OBAF","OBA Financial Services, Inc.","14.98","62077120","n/a","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/obaf",
"OMPI","Obagi Medical Products, Inc.","13.23","247824360","n/a","2006","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ompi",
"OBCI","Ocean Bio-Chem, Inc.","1.88","15241160","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/obci",
"OPTT","Ocean Power Technologies, Inc.","2.65","27597100","n/a","2007","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/optt",
